,application_id,appName,executor_Id,storage_memory,completedTasks_executors,totalDuration_executors(ms)
1434,application_1545136550687_2989,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19844431872,206,1643504
1435,application_1545136550687_2989,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,663,2640948
1436,application_1545136550687_2989,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,673,2551806
1437,application_1545136550687_2989,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19844431872,213,1681291
1438,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,1601,5826136
1439,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1440,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19844431872,864,3740320
1441,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,1942,6269136
1442,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19844431872,1135,4508125
1443,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,858,3759756
1444,application_1545136550687_2973,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19844431872,1129,4495252
1445,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11791368192,535,9011465
1446,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1447,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11791368192,678,9054451
1448,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,8,11791368192,506,9110361
1449,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11758632960,1389,10945240
1450,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,1,11758632960,1411,10858530
1451,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11758632960,1441,10237674
1452,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11791368192,684,9162187
1453,application_1545136550687_2970,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11791368192,700,9147224
1454,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,1138,3132337
1455,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1456,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19844431872,229,1562846
1457,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,1011,3245750
1458,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19844431872,220,1559990
1459,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19844431872,226,1512237
1460,application_1545136550687_2971,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19844431872,231,1548495
1461,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19844431872,427,1952075
1462,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1463,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19844431872,391,1728412
1464,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19844431872,367,1819444
1465,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19844431872,383,1854742
1466,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,1066,2744239
1467,application_1545136550687_2968,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19844431872,414,1913485
1468,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11791368192,6,1663
1469,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1470,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11758632960,484,31785
1471,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,8,11791368192,6,1966
1472,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11791368192,6,3620
1473,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,1,11791368192,6,2286
1474,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11791368192,6,1720
1475,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11791368192,6,1568
1476,application_1545136550687_2969,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11758632960,528,49667
1477,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19844431872,210,312369
1478,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1479,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19844431872,150,397063
1480,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,459,479975
1481,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19844431872,216,443798
1482,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,447,477762
1483,application_1545136550687_2965,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19844431872,203,389146
1484,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19844431872,197,1396773
1485,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1486,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,8,19811696640,98,1065923
1487,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,7,19844431872,87,1089297
1488,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19844431872,192,1400478
1489,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,195,1392060
1490,application_1545136550687_2959,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,1132,3298644
1491,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,667,2305910
1492,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1493,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,8,19844431872,66,885276
1494,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,7,19811696640,86,909833
1495,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19844431872,188,1366262
1496,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,647,2350285
1497,application_1545136550687_2956,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19844431872,184,1261788
1498,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,2,19811696640,272,752038
1499,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
1500,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,5,19811696640,301,751277
1501,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19844431872,65,723130
1502,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,4,19811696640,275,743126
1503,application_1545136550687_2955,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19811696640,291,757972
1504,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11791368192,2458,14893768
1505,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1506,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11791368192,2468,14652152
1507,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,8,11791368192,2743,14694329
1508,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11791368192,2572,14664854
1509,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11791368192,2644,14691707
1510,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11791368192,2527,14671063
1511,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,9,11791368192,737,2991495
1512,application_1545136550687_2936,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11758632960,9099,27393473
1513,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,2,19811696640,2149,4887210
1514,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
1515,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,5,19844431872,1701,4701106
1516,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19844431872,1915,4924441
1517,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,4,19844431872,1645,4717715
1518,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,6,19844431872,1825,4835084
1519,application_1545136550687_2946,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19844431872,1806,4835027
1520,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19844431872,517,2081393
1521,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
1522,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19844431872,513,2000808
1523,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19844431872,513,2133637
1524,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19844431872,501,2155572
1525,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19844431872,507,2114096
1526,application_1545136550687_2947,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19844431872,500,2144233
1527,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,2,19844431872,3,2252
1528,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
1529,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,5,19844431872,3,3786
1530,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19844431872,3,2149
1531,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,4,19844431872,3,2014
1532,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,6,19844431872,3,2045
1533,application_1545136550687_2945,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19844431872,3,2066
1534,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,2,19844431872,3,1992
1535,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
1536,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,5,19844431872,3,1895
1537,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19844431872,3,1719
1538,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,4,19844431872,3,4110
1539,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,6,19844431872,3,2294
1540,application_1545136550687_2944,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19844431872,3,1912
1541,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11758632960,3865,3142094
1542,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1543,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11791368192,416,849263
1544,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,8,11758632960,182,559029
1545,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11758632960,186,560039
1546,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,1,11791368192,423,840347
1547,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11791368192,495,840220
1548,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11758632960,189,559476
1549,application_1545136550687_2926,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11791368192,489,842218
1550,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11791368192,499,723953
1551,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1552,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11758632960,386,724007
1553,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,8,11758632960,380,723524
1554,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11758632960,383,723337
1555,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,1,11758632960,6321,3619348
1556,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11758632960,383,724179
1557,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11758632960,394,723977
1558,application_1545136550687_2914,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11791368192,493,723649
1559,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,2,11758632960,3,1248
1560,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,driver,10501619712,0,0
1561,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,5,11758632960,0,0
1562,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,7,11758632960,0,0
1563,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,1,11758632960,3,3157
1564,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,4,11758632960,0,0
1565,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,6,11758632960,0,0
1566,application_1545136550687_2904,ClaimAnalyticsSparkJob$ - historical - measure_config_1,3,11758632960,0,0
1567,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19844431872,2349,12982117
1568,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1569,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,5,19811696640,2636,13639205
1570,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19844431872,2303,12918450
1571,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,4,19811696640,2564,13681155
1572,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,6,19811696640,2558,13540864
1573,application_1545136550687_2890,MeasureSparkJob$ - historical - measure_config_utilization_coresource,3,19811696640,2631,13766752
1574,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,2,28702801920,6972,24747246
1575,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,driver,543227904,0,0
1576,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,5,28670066688,6972,24628340
1577,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,1,28670066688,7098,24567525
1578,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,4,28702801920,7098,24714380
1579,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,6,28670066688,7308,24828766
1580,application_1545136550687_2884,MeasureSparkJob$ - historical - mssp_2019,3,28670066688,7644,24499318
1581,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,2,28702801920,94,9173909
1582,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,driver,543227904,0,0
1583,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,5,28702801920,69,9321683
1584,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,1,28670066688,97,8986600
1585,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,4,28702801920,94,8962033
1586,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,6,28670066688,96,9035190
1587,application_1545136550687_2866,MeasureSparkJob$ - historical - mssp_2019,3,28670066688,114,9154630
1588,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19844431872,3,1982
1589,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1590,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,5,19844431872,3,3867
1591,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19811696640,3,2022
1592,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,4,19811696640,3,1789
1593,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,6,19811696640,3,2077
1594,application_1545136550687_2865,MeasureSparkJob$ - historical - measure_config_utilization_coresource,3,19844431872,3,1991
1595,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19844431872,6077,48991565
1596,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1597,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,5,19844431872,5637,48048561
1598,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,8,19811696640,780,10375122
1599,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,7,19844431872,779,10930587
1600,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19844431872,5638,45921138
1601,application_1545136550687_2849,MeasureSparkJob$ - historical - measure_config_utilization_coresource,6,19844431872,4763,44568336
1602,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,2,28702801920,110,8845431
1603,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,driver,543227904,0,0
1604,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,5,28702801920,62,4991099
1605,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,1,28670066688,126,9194541
1606,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,4,28702801920,80,6342267
1607,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,6,28702801920,34,3431429
1608,application_1545136550687_2858,MeasureSparkJob$ - historical - mssp_2019,3,28702801920,75,7191547
1609,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19844431872,384,3007252
1610,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1611,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,5,19844431872,192,2214041
1612,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19844431872,1591,3957527
1613,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,4,19811696640,411,2965993
1614,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,6,19844431872,24,600618
1615,application_1545136550687_2848,MeasureSparkJob$ - historical - measure_config_utilization_coresource,3,19811696640,412,2966915
1616,application_1545136550687_2844,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1617,application_1545136550687_2844,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19844431872,2,3329
1618,application_1545136550687_2843,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1619,application_1545136550687_2842,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19811696640,3,1331
1620,application_1545136550687_2842,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1621,application_1545136550687_2842,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19811696640,3,3164
1622,application_1545136550687_2840,MeasureSparkJob$ - historical - measure_config_utilization_coresource,2,19811696640,3,1419
1623,application_1545136550687_2840,MeasureSparkJob$ - historical - measure_config_utilization_coresource,driver,11758632960,0,0
1624,application_1545136550687_2840,MeasureSparkJob$ - historical - measure_config_utilization_coresource,1,19811696640,3,3170
1625,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,2,15785164800,803,6693691
1626,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,driver,1307836416,0,0
1627,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,5,15785164800,469,5957588
1628,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,1,15785164800,801,6704263
1629,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,4,15817900032,486,5994612
1630,application_1545136550687_2838,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,3,15785164800,454,5898802
1631,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,2,15785164800,1101,6580639
1632,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,driver,1307836416,0,0
1633,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,5,15817900032,544,5910478
1634,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,1,15785164800,1099,6536657
1635,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,4,15785164800,953,6048099
1636,application_1545136550687_2816,RiskSparkJob$ - historical - measure_config_risk_2019_model_2019_data,3,15817900032,528,5958759
1637,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15785164800,3871,53615453
1638,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1639,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,5,15817900032,2057,53280287
1640,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15817900032,2093,53970982
1641,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15785164800,4171,54623300
1642,application_1545136550687_2784,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,4033,55231003
1643,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15785164800,827,13700122
1644,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1645,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,5,15817900032,500,12235719
1646,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15785164800,488,12470428
1647,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15817900032,485,12140943
1648,application_1545136550687_2783,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,781,13726483
1649,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15785164800,665,3226276
1650,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1651,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,5,15785164800,110,1144526
1652,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15817900032,194,1555045
1653,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15817900032,182,1569030
1654,application_1545136550687_2782,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,671,3234402
1655,application_1545136550687_2781,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15785164800,0,0
1656,application_1545136550687_2781,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1657,application_1545136550687_2781,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15785164800,0,0
1658,application_1545136550687_2781,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15785164800,0,0
1659,application_1545136550687_2781,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,0,0
1660,application_1545136550687_2731,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1661,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15785164800,512,1978940
1662,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1663,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,5,15785164800,417,2085620
1664,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15817900032,209,1651308
1665,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15817900032,236,1733946
1666,application_1545136550687_2729,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,726,2049082
1667,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,2,15817900032,1,113566
1668,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1669,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,5,15785164800,1,105042
1670,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,1,15785164800,1,104562
1671,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,4,15817900032,1,117180
1672,application_1545136550687_2728,RiskSparkJob$ - historical - measure_config_risk_2019_model,3,15785164800,1,102587
1673,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,2,28670066688,45830,68225285
1674,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,driver,543227904,0,0
1675,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,5,28670066688,32190,56139341
1676,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,1,28670066688,45740,67848984
1677,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,4,28670066688,32268,57629007
1678,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,6,28702801920,31282,53252442
1679,application_1545136550687_2719,MeasureSparkJob$ - historical - measure_config_disney_2017,3,28702801920,33658,56065022
1680,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,2,28702801920,43916,53468056
1681,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,driver,543227904,0,0
1682,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,5,28702801920,27930,28522632
1683,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,1,28702801920,54746,62059963
1684,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,4,28702801920,35924,42950834
1685,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,6,28702801920,17564,22678810
1686,application_1545136550687_2720,MeasureSparkJob$ - historical - measure_config_disney_2018,3,28702801920,40888,49294660
1687,application_1545136550687_2707,RiskSparkJob$ - historical - measure_config_risk_2019_model,driver,1307836416,0,0
1688,application_1545136550687_2707,RiskSparkJob$ - historical - measure_config_risk_2019_model,17,15817900032,0,0
